1969.8,621.7817623571794,621.7817623571794,1.0
1762.8,606.2532144244681,606.2532144244681,1.0
2071.4,584.6943132954176,584.6943132954176,1.0
1534.8,846.0556482879834,846.0556482879834,1.0
1248.0,637.8629946940017,637.8629946940017,1.0
1441.6,783.3858819253766,783.3858819253766,1.0
1449.6,781.2117766649451,781.2117766649451,1.0
1521.6,610.0644556110444,610.0644556110444,1.0
1459.2,649.0569774680802,649.0569774680803,1.0
1713.2,739.0868419881388,739.0868419881389,1.0
1751.4,702.2038450478607,702.2038450478608,1.0
1234.0,663.5603966482629,663.5603966482629,1.0
1098.2,736.0585302813901,736.05853028139,1.0
1964.4,840.2850944768686,840.2850944768687,1.0
2058.4,676.2246963842714,676.2246963842714,1.0
1336.2,736.2147512784568,736.2147512784568,1.0
1362.4,723.2608381490041,723.2608381490041,1.0
1723.4,941.1145732587505,941.1145732587505,1.0
1605.8,1048.0737378638967,1048.0737378638967,1.0
1851.4,973.9680898263556,973.9680898263557,1.0
2226.0,687.002765642177,687.002765642177,1.0
2435.6,304.40801566318845,304.4080156631885,1.0
2541.2,341.8592692907419,341.8592692907419,1.0
1436.6,1160.4007238880886,1160.4007238880886,1.0
1415.8,1135.2337908994782,1135.2337908994782,1.0
1824.2,931.0294087728915,931.0294087728915,1.0
1335.4,951.181707141175,951.181707141175,1.0
1321.0,732.1641892362669,732.1641892362669,1.0
1665.8,566.2449646575235,566.2449646575235,1.0
1732.6,963.1061416064172,963.1061416064172,1.0
1597.0,957.5710939663958,957.5710939663958,1.0
1535.4,870.5932689838579,870.5932689838579,1.0
1628.2,872.2119925797856,872.2119925797856,1.0
1337.6,817.1941262637661,817.1941262637661,1.0
1347.0,823.0419187380434,823.0419187380434,1.0
1850.8,434.6177170801945,434.6177170801945,1.0
1657.4,573.3754790710883,573.3754790710883,1.0
1014.4,491.6651706191928,491.6651706191928,1.0
1314.2,733.5236601501003,733.5236601501003,1.0
1839.0,913.0833477837606,913.0833477837606,1.0
1938.4,993.1565032762963,993.1565032762963,1.0
1754.0,891.5653649620986,891.5653649620986,1.0
1703.0,829.3918253756785,829.3918253756785,1.0
2019.6,467.72239629934336,467.7223962993434,1.0
1748.6,413.3417956122995,413.3417956122995,1.0
1595.6,887.6153671495329,887.6153671495329,1.0
1653.4,875.4856023944654,875.4856023944653,1.0
1870.8,835.0172213792958,835.0172213792958,1.0
2127.4,901.9103281368941,901.9103281368941,1.0
2178.0,967.1004084375106,967.1004084375106,1.0
1954.2,909.5232597355606,909.5232597355606,1.0
2151.2,414.32615172108075,414.32615172108075,1.0
2223.8,366.3394054698457,366.3394054698457,1.0
2011.8,421.5786522109487,421.57865221094863,1.0
2040.0,431.8615518890284,431.8615518890284,1.0
1608.4,757.0364852502156,757.0364852502156,1.0
1579.2,734.1175382729934,734.1175382729933,1.0
1603.8,722.6048436040268,722.6048436040268,1.0
1357.2,719.5269001225736,719.5269001225737,1.0
1755.2,658.1396204453885,658.1396204453885,1.0
2048.4,509.59850863204065,509.5985086320407,1.0
1536.2,716.9854670772623,716.9854670772623,1.0
1147.0,703.6158042568402,703.6158042568402,1.0
1858.6,833.1179028204832,833.1179028204832,1.0
2215.4,396.81008051711586,396.8100805171159,1.0
1774.2,756.6841877560281,756.6841877560281,1.0
1643.0,731.9357895334808,731.9357895334808,1.0
2018.0,805.1260770835833,805.1260770835833,1.0
1892.2,914.6451552378113,914.6451552378113,1.0
1281.4,524.0341973573862,524.0341973573862,1.0
1676.8,769.4406799747463,769.4406799747463,1.0
1381.6,1090.3314358487514,1090.3314358487514,1.0
958.8,803.8137595239334,803.8137595239334,1.0
